"","x"
"2457",9.550901698
"2458",9.183063124
"2459",8.686147724
"2460",9.466158537
"2461",9.44398177
"2462",6.459850442
"2463",7.797957574
"2464",10.74833739
"2465",11.02423335
"2466",12.89378752
"2467",9.525195978
"2468",6.871282854
"2469",9.901703019
"2470",8.591770976
"2471",11.09883844
"2472",12.70562338
"2473",10.43682207
"2474",8.303856027
"2475",9.723422285
"2476",9.047015563
"2477",9.110040756
"2478",8.279246348
"2479",7.741560327
"2480",10.61197986
"2481",9.547566818
"2482",6.867232698
"2483",9.618932759
"2484",10.41304899
"2485",9.084517873
"2486",12.10108043
"2487",11.74843387
"2488",6.913977166
"2489",8.368377641
"2490",7.371360886
"2491",11.5639137
"2492",8.413965641
"2493",10.04823202
"2494",10.39549685
"2495",9.20610686
"2496",6.279329142
"2497",9.901948099
"2498",10.01279788
"2499",10.80142835
"2500",5.892923999
"2501",9.877501804
"2502",12.43396825
"2503",8.866273506
"2504",8.976332153
"2505",11.68431726
"2506",9.565478932
"2507",10.04032122
"2508",7.517090655
"2509",9.206556391
"2510",8.599622512
"2511",8.848937406
"2512",10.3342615
"2513",11.07810587
"2514",6.236919044
"2515",6.45717209
"2516",10.08214602
"2517",8.756964735
"2518",6.276072404
"2519",10.021008
"2520",15.23721985
"2521",7.700256381
"2522",10.25105148
"2523",10.46649018
"2524",9.759993509
"2525",11.31506993
"2526",10.63574463
"2527",10.78335243
"2528",10.69201662
"2529",10.05227155
"2530",9.504753789
"2531",11.82098375
"2532",11.4277138
"2533",12.96391502
"2534",2.455092519
"2535",11.8178373
"2536",9.027297307
"2537",9.213111031
"2538",11.95802896
"2539",11.98460117
"2540",6.54268476
"2541",10.99459009
"2542",12.77695449
"2543",12.50279772
"2544",8.34570278
"2545",10.18462008
"2546",7.386782035
"2547",10.04757557
"2548",10.71571653
"2549",3.934608697
"2550",12.82602341
"2551",12.58347652
"2552",7.738674708
"2553",9.226010361
"2554",9.542789832
"2555",8.731756529
"2556",9.056251513
"2557",8.378764762
"2558",10.28527623
"2559",9.503850814
"2560",10.5621093
"2561",11.99000059
"2562",8.631421206
"2563",13.25218253
"2564",6.329050005
"2565",6.907722762
"2566",15.88765583
"2567",9.192317159
"2568",13.06135678
"2569",8.208225823
"2570",8.962023691
"2571",6.980617238
"2572",10.83660552
"2573",10.28091643
"2574",9.285782311
"2575",8.337363725
"2576",5.909608149
"2577",9.588510934
"2578",7.123634859
"2579",9.923171943
"2580",8.999917468
"2581",4.541016148
"2582",11.86023959
"2583",13.05291093
"2584",8.638833346
"2585",10.64058717
"2586",9.655586475
"2587",9.683226265
"2588",7.627641929
"2589",12.48563471
"2590",13.07481181
"2591",8.966004926
"2592",12.09629382
"2593",7.383688912
"2594",6.62848546
"2595",11.02826
"2596",5.491665489
"2597",9.030088338
"2598",11.69272119
"2599",8.648975809
"2600",8.639210717
"2601",8.028846179
"2602",9.953554174
"2603",10.50423838
"2604",9.184517964
"2605",11.4272404
"2606",9.676863473
"2607",12.23150763
"2608",9.022575492
"2609",10.65973561
"2610",11.30975262
"2611",10.23384524
"2612",11.47505317
"2613",12.69909369
"2614",10.11537369
"2615",11.22128976
"2616",7.114029907
"2617",9.086881585
"2618",9.171806893
"2619",6.354973145
"2620",8.079923546
"2621",9.189762404
"2622",7.2918668
"2623",8.412088827
"2624",5.806256458
"2625",10.49796956
"2626",4.420135763
"2627",7.648356027
"2628",6.916603843
"2629",8.851426602
"2630",13.1251847
"2631",7.458811472
"2632",10.92817563
"2633",10.72025648
"2634",10.3086178
"2635",10.52830652
"2636",11.66414561
"2637",8.659481053
"2638",9.155829531
"2639",9.900047952
"2640",10.45893789
"2641",11.38089369
"2642",11.07043392
"2643",9.884044062
"2644",12.62358587
"2645",9.476493887
"2646",11.08474683
"2647",9.801952123
"2648",7.774942201
"2649",7.814193818
"2650",9.172085113
"2651",6.664822679
"2652",8.862601237
"2653",9.841176814
"2654",7.118012956
"2655",6.046430996
"2656",7.602899686
"2657",10.61461723
"2658",9.164580697
"2659",11.29406179
"2660",10.03937007
"2661",8.300901042
"2662",9.772075574
"2663",8.820930408
"2664",8.082457528
"2665",9.574545933
"2666",9.104759348
"2667",14.3019474
"2668",11.11452955
"2669",9.991936463
"2670",8.462051958
"2671",11.52125237
"2672",10.70614851
"2673",11.37740468
"2674",11.05936404
"2675",10.99129943
"2676",9.674988887
"2677",8.361055332
"2678",11.80085057
"2679",9.216458419
"2680",5.96499704
"2681",12.43322912
"2682",12.16025132
"2683",10.70792929
"2684",6.693816587
"2685",9.91155787
"2686",6.399307074
"2687",11.2413702
"2688",9.421564857
"2689",8.026333565
"2690",7.648540114
"2691",7.991381425
"2692",13.24021897
"2693",8.598597999
"2694",14.13683268
"2695",9.499299253
"2696",6.998197678
"2697",8.637372419
"2698",9.528048172
"2699",8.331612696
"2700",6.329142017
"2701",6.724089154
"2702",9.715065152
"2703",7.926732891
"2704",7.909589198
"2705",9.491252481
"2706",7.888563895
"2707",7.244717148
"2708",12.6805455
"2709",9.756177626
"2710",7.770306746
"2711",6.604084317
"2712",9.630538651
"2713",9.836796285
"2714",8.557263365
"2715",6.241455349
"2716",8.439693256
"2717",9.851085894
"2718",10.99487517
"2719",5.982338338
"2720",12.06199615
"2721",9.356350843
"2722",8.009894711
"2723",11.50672659
"2724",8.047902836
"2725",9.68639279
"2726",10.36996393
"2727",8.223968829
"2728",10.36142984
"2729",11.87223602
"2730",10.72481995
"2731",10.2511437
"2732",7.954086809
"2733",12.49412984
"2734",8.009686985
"2735",9.367460446
"2736",11.47908465
"2737",7.532002424
"2738",9.631390304
"2739",10.4710948
"2740",12.91419256
"2741",10.37695607
"2742",7.808240449
"2743",10.83037136
"2744",9.642613415
"2745",9.658577124
"2746",9.387430107
"2747",10.2699776
"2748",8.409786862
"2749",9.10302138
"2750",14.49268963
"2751",6.271289866
"2752",6.211585533
"2753",11.28451033
"2754",6.742147892
"2755",8.976236189
"2756",6.67522955
"2757",3.728771447
"2758",10.66375117
"2759",10.17925349
"2760",10.44692545
"2761",11.22246915
"2762",8.861110473
"2763",9.050083988
"2764",8.193329239
"2765",11.84924807
"2766",7.179470174
"2767",10.86372311
"2768",12.58084211
"2769",9.526500961
"2770",9.650861375
"2771",9.281586209
"2772",9.632748565
"2773",7.763248373
"2774",6.00496384
"2775",10.68909361
"2776",7.288282237
"2777",8.606952338
"2778",7.683923446
"2779",9.659341722
"2780",10.07141327
"2781",14.55412133
"2782",13.47296468
"2783",6.87921475
"2784",7.407415413
"2785",7.08585451
"2786",7.275943804
"2787",10.82450724
"2788",6.055372322
"2789",2.673306756
"2790",9.132941491
"2791",8.060651637
"2792",12.22230468
"2793",9.296361211
"2794",8.230606602
"2795",7.671589696
"2796",9.60635816
"2797",8.531472741
"2798",10.66109156
"2799",8.534238845
"2800",11.04533786
"2801",9.660901703
"2802",13.35254966
"2803",11.25217987
"2804",10.94707857
"2805",9.842111958
"2806",10.95215786
"2807",10.27994894
"2808",10.68030662
"2809",11.32171884
"2810",7.117968656
"2811",8.475798773
"2812",11.75411644
"2813",10.36495257
"2814",12.4662328
"2815",10.92809704
"2816",11.53760168
"2817",12.71670338
"2818",12.02597423
"2819",11.44826083
"2820",10.14196368
"2821",5.545887763
"2822",13.20182315
"2823",10.39008088
"2824",10.36723023
"2825",10.96527131
"2826",5.880305054
"2827",7.730406204
"2828",9.927977085
"2829",10.59895295
"2830",7.270927668
"2831",9.651506384
"2832",6.909221761
"2833",11.9972338
"2834",13.61389411
"2835",11.72328143
"2836",10.25346724
"2837",8.919359758
"2838",11.70220975
"2839",11.26827485
"2840",9.883960218
"2841",9.659640437
"2842",8.115652707
"2843",10.26716296
"2844",9.464693271
"2845",9.896779679
"2846",12.31001679
"2847",7.31097662
"2848",9.479313728
"2849",10.51477707
"2850",9.525379263
"2851",12.39336141
"2852",8.590466622
"2853",6.918567224
"2854",8.775822674
"2855",8.083289006
"2856",10.34596852
"2857",10.81657685
"2858",10.12646987
"2859",12.07352301
"2860",10.00002241
"2861",8.597648146
"2862",9.480633578
"2863",9.447782015
"2864",3.997958997
"2865",10.62765737
"2866",10.55832354
"2867",12.21239467
"2868",9.697075003
"2869",10.10509873
"2870",8.61133286
"2871",13.14598185
"2872",10.86385728
"2873",11.07108525
"2874",12.55453573
"2875",15.61875293
"2876",11.34910265
"2877",11.7298768
"2878",8.0700282
"2879",10.0605989
"2880",10.98394237
"2881",8.980704238
"2882",12.8098445
"2883",8.787034886
"2884",8.408068652
"2885",8.462566321
"2886",10.18325258
"2887",12.91866937
"2888",11.95599416
"2889",6.424786287
"2890",9.757611231
"2891",10.32500045
"2892",7.87202553
"2893",6.996962829
"2894",7.485861317
"2895",7.703979026
"2896",9.452468147
"2897",7.483193144
"2898",9.826524131
"2899",11.04646291
"2900",7.226336976
"2901",12.54542257
"2902",9.7261341
"2903",11.11319261
"2904",5.36848866
"2905",4.394390398
"2906",11.70270387
"2907",6.897346251
"2908",7.608264747
"2909",8.540612571
"2910",11.03883303
"2911",2.184702913
"2912",11.26473171
"2913",7.397222017
"2914",9.33615874
"2915",7.712746354
"2916",9.144049553
"2917",10.11803259
"2918",7.720809639
"2919",4.148336802
"2920",8.158368663
"2921",10.07442572
"2922",9.835635509
"2923",9.117892943
"2924",6.477422352
"2925",11.09916505
"2926",14.07518983
"2927",13.4786824
"2928",9.807127994
"2929",6.903696551
"2930",12.07756172
"2931",9.863993179
"2932",7.790086547
"2933",7.74800868
"2934",9.818625507
"2935",9.823397399
"2936",9.298955999
"2937",9.418051873
"2938",9.016057845
"2939",10.93658349
"2940",12.0863795
"2941",8.248687015
"2942",8.654495035
"2943",7.58445093
"2944",9.331785516
"2945",6.873347833
"2946",8.499422491
"2947",8.517635612
"2948",4.4983226
"2949",10.36793068
"2950",10.58233715
"2951",7.869025788
"2952",12.39871967
"2953",9.80616168
"2954",8.89030212
"2955",10.92002747
"2956",8.515697994
"2957",7.9496236
"2958",11.45788729
"2959",5.23251656
"2960",6.851369853
"2961",9.096465839
"2962",7.569885455
"2963",7.526970935
"2964",7.369882594
"2965",10.42203533
"2966",9.906252659
"2967",8.937036211
"2968",10.68899939
"2969",12.06595851
"2970",10.01329182
"2971",7.685506903
"2972",14.44831631
"2973",13.17065872
"2974",8.713499235
"2975",5.879031927
"2976",7.952123843
"2977",6.422049883
"2978",6.271167602
"2979",14.21109326
"2980",7.625180825
"2981",8.023170409
"2982",6.705491273
"2983",8.687928688
"2984",10.0572996
"2985",11.27099882
"2986",9.402540264
"2987",12.52868158
"2988",8.470079099
"2989",10.356933
"2990",9.020574146
"2991",10.85481723
"2992",8.783089754
"2993",10.18682299
"2994",8.863264273
"2995",5.988817462
"2996",12.26438725
"2997",8.123045438
"2998",8.278823965
"2999",11.27180649
"3000",9.294815071
"3001",10.30446474
"3002",7.272513404
"3003",8.564148164
"3004",10.43441779
"3005",10.23146351
"3006",9.618961634
"3007",8.861350373
"3008",11.951982
"3009",12.04666668
"3010",10.72922164
"3011",6.562358237
"3012",7.490053441
"3013",11.02264371
"3014",10.69765046
"3015",11.10158313
"3016",9.384721498
"3017",11.85882229
"3018",9.938702339
"3019",7.837107174
"3020",10.26850313
"3021",9.973406954
"3022",11.65822796
"3023",12.70341367
"3024",7.553707482
"3025",11.29846424
"3026",9.055534314
"3027",9.416745251
"3028",8.419380467
"3029",9.878797864
"3030",10.75984787
"3031",12.77407956
"3032",7.760646776
"3033",7.495135434
"3034",10.89027532
"3035",10.47695193
"3036",10.93881403
"3037",13.93496764
"3038",8.341202487
"3039",8.329420566
"3040",10.89302578
"3041",8.524950428
"3042",9.49230867
"3043",9.86738135
"3044",10.99534926
"3045",5.667309293
"3046",11.96563644
"3047",7.495952753
"3048",6.843889665
"3049",11.59133697
"3050",6.332148181
"3051",7.545666708
"3052",11.30177997
"3053",8.651417553
"3054",9.802891461
"3055",7.274864403
"3056",10.81917317
"3057",6.882991203
"3058",10.96267856
"3059",8.70851258
"3060",9.279230241
"3061",8.958288355
"3062",11.08251913
"3063",10.92494579
"3064",8.76347308
"3065",10.95436282
"3066",6.429592219
"3067",8.964757456
"3068",7.202826886
"3069",11.68439163
"3070",11.81147151
"3071",8.42553255
"3072",13.56080342
"3073",11.59579818
"3074",5.997803229
"3075",7.425452112
"3076",8.780108291
"3077",6.546839139
"3078",10.11422294
"3079",7.065315051
"3080",11.40139929
"3081",7.879759229
"3082",7.027654878
"3083",15.01740302
"3084",10.11365149
"3085",7.270825378
"3086",10.93002558
"3087",9.50191941
"3088",7.602940751
"3089",10.68183877
"3090",10.53116045
"3091",9.234237463
"3092",9.38864957
"3093",9.922808804
"3094",11.17339113
"3095",7.716537086
"3096",14.09875872
"3097",12.71108543
"3098",6.914469996
"3099",11.33459562
"3100",8.771763378
"3101",9.202763523
"3102",6.181021015
"3103",7.589358641
"3104",8.702609681
"3105",7.187955818
"3106",10.69343895
"3107",9.588985309
"3108",9.588426098
"3109",3.490191057
"3110",5.709301006
"3111",12.68301625
"3112",7.252462304
"3113",7.403534298
"3114",11.20867804
"3115",14.68641359
"3116",7.452775183
"3117",8.4626138
"3118",12.66260689
"3119",10.6432845
"3120",5.548011869
"3121",11.55593925
"3122",12.86949952
"3123",5.654254184
"3124",8.48884792
"3125",9.134815117
"3126",7.422187885
"3127",8.946656374
"3128",11.39365744
"3129",9.894886141
"3130",7.999918336
"3131",8.506571416
"3132",7.661630972
"3133",5.894605361
"3134",8.821136312
"3135",9.301157198
"3136",15.1519765
"3137",7.753888371
"3138",12.82699446
"3139",9.172356229
"3140",9.374694205
"3141",9.810842542
"3142",9.794748209
"3143",8.791433395
"3144",7.157872789
"3145",8.16829127
"3146",9.546479942
"3147",8.855616228
"3148",15.5643672
"3149",9.766469432
"3150",10.8919369
"3151",6.997984132
"3152",11.58805597
"3153",7.337846192
"3154",7.732552522
"3155",10.37198059
"3156",9.4204486
"3157",10.78627795
"3158",7.578764199
"3159",9.092941664
"3160",6.551773661
"3161",13.68519825
"3162",8.001116656
"3163",10.50997107
"3164",7.854204327
"3165",10.89207408
"3166",9.922205435
"3167",11.56589743
"3168",12.71070659
"3169",8.161603713
"3170",10.15784339
"3171",6.201907236
"3172",4.344474792
"3173",11.78924113
"3174",8.461488747
"3175",9.446721288
"3176",11.26758238
"3177",6.622415438
"3178",9.416890712
"3179",7.570818364
"3180",8.667037509
"3181",10.36778334
"3182",6.804086745
"3183",9.411170201
"3184",8.737145062
"3185",11.37211966
"3186",11.08471914
"3187",5.843272682
"3188",9.810243912
"3189",10.57925772
"3190",6.370873179
"3191",8.713803946
"3192",10.8127347
"3193",7.042342492
"3194",6.007026653
"3195",11.0090412
"3196",10.11867212
"3197",9.174058859
"3198",8.16222355
"3199",11.59995545
"3200",8.567880121
"3201",7.642103049
"3202",9.40732368
"3203",10.72517157
"3204",7.740827104
"3205",10.46025593
"3206",7.695037901
"3207",9.440333408
"3208",8.996608867
"3209",14.79790273
"3210",10.61475635
"3211",9.010631319
"3212",9.068571888
"3213",6.38285892
"3214",8.796594065
"3215",9.975576
"3216",7.79327996
"3217",3.950924397
"3218",7.518416129
"3219",5.831672618
"3220",14.60416606
"3221",11.68780839
"3222",9.867068849
"3223",7.394801487
"3224",7.935270128
"3225",11.21642678
"3226",9.185678763
"3227",12.74629562
"3228",7.287748817
"3229",9.95871666
"3230",9.330144784
"3231",7.387475163
"3232",9.323136182
"3233",9.692274711
"3234",9.516091023
"3235",6.92800858
"3236",7.668244373
"3237",13.26854463
"3238",9.638589145
"3239",13.44025333
"3240",7.754492711
"3241",10.69497233
"3242",10.9385126
"3243",8.421787094
"3244",11.84268861
"3245",4.25300803
"3246",9.279948353
"3247",9.213869042
"3248",8.936924522
"3249",8.143487644
"3250",7.559440365
"3251",8.951532963
"3252",11.17094541
"3253",10.34948995
"3254",11.31024541
"3255",6.646434948
"3256",6.26829349
"3257",6.650508046
"3258",8.165438369
"3259",8.412372098
"3260",10.01234287
"3261",9.976559905
"3262",9.645613133
"3263",6.809139924
"3264",11.57520582
"3265",11.07045393
"3266",4.620939092
"3267",8.785730192
"3268",10.22173716
"3269",10.38753309
"3270",7.242745032
"3271",8.460581652
"3272",6.366389003
"3273",8.298478164
"3274",10.6997008
"3275",8.160271359
"3276",8.757310577
"3277",15.32085441
"3278",10.9252448
"3279",6.273030638
"3280",11.83451628
"3281",9.057163652
"3282",4.911380016
"3283",10.10599098
"3284",11.28310632
"3285",11.81458966
"3286",8.233049345
"3287",6.562524911
"3288",7.77230623
"3289",10.67233887
"3290",7.546765965
"3291",10.34452069
"3292",10.32006697
"3293",9.517178606
"3294",5.868280725
"3295",8.825491748
"3296",11.94746888
"3297",7.637584785
"3298",13.11561212
"3299",10.7866077
"3300",7.975351621
"3301",8.683940537
"3302",8.233564519
"3303",9.202507056
"3304",10.81140059
"3305",10.90255495
"3306",11.52375414
"3307",7.485968451
"3308",12.73378904
"3309",13.83350047
"3310",7.619187763
"3311",5.677695504
"3312",9.884622581
"3313",11.08796492
"3314",6.926506344
"3315",11.19263695
"3316",10.6393488
"3317",8.906904787
"3318",7.297605046
"3319",8.878016972
"3320",10.66660867
"3321",7.450452293
"3322",11.98922124
"3323",10.42814271
"3324",9.918465399
"3325",9.581259395
"3326",9.501502809
"3327",9.68129866
"3328",8.017688632
"3329",4.851911238
"3330",11.41617925
"3331",11.29257247
"3332",7.34955139
"3333",8.861424201
"3334",7.303784505
"3335",9.893759225
"3336",9.738994045
"3337",7.379433407
"3338",9.700611291
"3339",7.546051237
"3340",12.35748846
"3341",11.13089555
"3342",9.907970262
"3343",9.054684413
"3344",12.28692517
"3345",8.562811472
"3346",9.796039681
"3347",9.664460155
"3348",9.608920103
"3349",9.21817857
"3350",9.860279123
"3351",11.14083537
"3352",6.177872172
"3353",7.028326872
"3354",5.819378723
"3355",9.905236389
"3356",10.49059338
"3357",9.964036744
"3358",8.940627505
"3359",9.679141952
"3360",8.10742088
"3361",9.285544402
"3362",13.4459277
"3363",8.912305453
"3364",8.227110219
"3365",10.38397999
"3366",10.94232131
"3367",10.56601479
"3368",8.130021553
"3369",8.137704811
"3370",7.916568818
"3371",5.676573322
"3372",8.927021532
"3373",9.787172787
"3374",10.41222495
"3375",10.54158145
"3376",10.89280441
"3377",8.492440829
"3378",8.878910902
"3379",8.430145524
"3380",5.572239741
"3381",9.033822445
"3382",11.41933824
"3383",12.62152459
"3384",12.06417086
"3385",10.60965514
"3386",9.015890903
"3387",9.218635198
"3388",9.354020891
"3389",8.722788168
"3390",9.266313719
"3391",4.956231191
"3392",8.564467732
"3393",9.383278489
"3394",10.66129009
"3395",12.26749987
"3396",7.848601194
"3397",7.165085342
"3398",9.096903831
"3399",11.42913483
"3400",10.40396568
"3401",12.06007616
"3402",10.91818143
"3403",10.19553783
"3404",8.303205745
"3405",10.06394593
"3406",8.260542295
"3407",8.428121714
"3408",8.933711885
"3409",8.473178801
"3410",9.022818399
"3411",6.993893307
"3412",12.03857007
"3413",10.31124236
"3414",9.873745319
"3415",11.16624203
"3416",12.05513374
"3417",8.025605266
"3418",12.25932698
"3419",8.598471109
"3420",9.012243784
"3421",14.26256639
"3422",6.941856394
"3423",10.77818548
"3424",7.706132662
"3425",8.36776994
"3426",6.676244768
"3427",8.614279137
"3428",11.93886538
"3429",8.921563243
"3430",6.29228326
"3431",11.00894397
"3432",7.711249116
"3433",9.249791716
"3434",7.121365759
"3435",4.980495441
"3436",8.62126833
"3437",7.03784252
"3438",11.07994979
"3439",8.255954745
"3440",9.03260005
"3441",9.185191093
"3442",8.440831334
"3443",8.978421626
"3444",9.788198312
"3445",12.10490294
"3446",9.240451905
"3447",10.3195505
"3448",10.83917265
"3449",12.97869199
"3450",6.843499591
"3451",11.96433698
"3452",9.201526764
"3453",7.943482535
"3454",7.422860866
"3455",10.39479763
"3456",13.56268425
"3457",9.527540373
"3458",11.85428289
"3459",7.07229009
"3460",10.96912679
"3461",10.71429871
"3462",9.791938012
"3463",9.125616642
"3464",8.023813418
"3465",9.444157629
"3466",8.739629822
"3467",7.942940684
"3468",7.856620248
"3469",11.19824643
"3470",7.403762184
"3471",10.17411127
"3472",11.59806597
"3473",6.796077818
"3474",7.922847712
"3475",5.731938078
"3476",6.237568015
"3477",8.279951783
"3478",13.36362666
"3479",9.380525002
"3480",8.487532431
"3481",5.978747928
"3482",10.60395952
"3483",8.670999897
"3484",11.35795921
"3485",7.367680636
"3486",10.22400064
"3487",13.01361383
"3488",8.554922152
"3489",8.435137517
"3490",7.979573473
"3491",10.86841398
"3492",8.747262069
"3493",8.598927485
"3494",10.33787733
"3495",9.9930366
"3496",13.60109592
"3497",7.753672263
"3498",10.80344367
"3499",10.14357885
"3500",8.717798026
"3501",8.897820276
"3502",10.37625781
"3503",6.721650933
"3504",12.03410896
"3505",11.62116659
"3506",12.19118595
"3507",8.42282428
"3508",9.170707462
"3509",9.035086947
"3510",6.229431711
"3511",10.3139625
"3512",11.29167413
"3513",12.52238385
"3514",8.910368702
"3515",9.837569309
"3516",9.571732602
"3517",7.342236212
"3518",7.915235976
"3519",9.646181261
"3520",7.744463821
"3521",7.032772529
"3522",6.240010047
"3523",9.945091384
"3524",6.868479867
"3525",13.66784102
"3526",7.408594195
"3527",12.04459291
"3528",9.673785147
"3529",9.030234698
"3530",8.267157154
"3531",8.542708425
"3532",10.43478052
"3533",10.46742362
"3534",7.375733509
"3535",12.16202905
"3536",5.21574147
"3537",9.597856125
"3538",10.28993129
"3539",10.88449396
"3540",7.673885067
"3541",9.363401998
"3542",7.04956122
"3543",7.195182768
"3544",7.686550574
"3545",8.951969242
"3546",9.928302741
"3547",11.41777695
"3548",10.43122561
"3549",10.14172052
"3550",10.7988682
"3551",10.31973246
"3552",5.483976014
"3553",9.675194415
"3554",12.94810547
"3555",10.72656093
"3556",10.44641182
"3557",11.10869898
"3558",10.06694259
"3559",10.2310348
"3560",11.46479192
"3561",9.377762544
"3562",10.20255275
"3563",5.96255003
"3564",7.994252409
"3565",10.43358621
"3566",8.554115981
"3567",7.233292762
"3568",10.41665913
"3569",8.889835366
"3570",6.130996979
"3571",8.575364847
"3572",11.51202089
"3573",8.339316045
"3574",10.48992953
"3575",10.1058491
"3576",8.493500195
"3577",8.51288803
"3578",8.839768258
"3579",9.837185205
"3580",7.242092709
"3581",7.324232695
"3582",7.005160486
"3583",6.108692663
"3584",10.49408371
"3585",9.441421057
"3586",8.644032472
"3587",7.0697992
"3588",7.068502716
"3589",9.326480223
"3590",11.40199743
"3591",10.88083628
"3592",8.163259796
"3593",11.68766269
"3594",8.170280892
"3595",8.130194358
"3596",11.61501603
"3597",6.0541574
"3598",7.430045869
"3599",11.36183413
"3600",8.046753031
"3601",6.417151025
"3602",8.225834996
"3603",11.1081975
"3604",6.612448559
"3605",7.952236142
"3606",7.764589333
"3607",8.77032564
"3608",10.43571302
"3609",8.982846892
"3610",7.8628572
"3611",8.435230075
"3612",9.462469473
"3613",9.885245563
"3614",7.009853287
"3615",13.09878115
"3616",11.67983497
"3617",9.668583248
"3618",11.29212309
"3619",8.665295847
"3620",7.298191572
"3621",11.14814603
"3622",7.419934184
"3623",8.825250866
"3624",12.65239785
"3625",14.33813406
"3626",8.143220536
"3627",9.9682309
"3628",6.001232735
"3629",8.70564214
"3630",11.48392798
"3631",10.28856692
"3632",8.52743608
"3633",8.052012486
"3634",8.484631024
"3635",6.308208496
"3636",10.17730004
"3637",10.78163565
"3638",11.85190412
"3639",10.62226509
"3640",7.843042481
"3641",9.213686557
"3642",7.255677298
"3643",8.989078152
"3644",8.966519876
"3645",10.18527925
"3646",10.25084225
"3647",10.90774456
"3648",9.536126725
"3649",13.36886978
"3650",8.682414405
"3651",9.707542365
"3652",7.151993821
"3653",8.194649402
"3654",10.30901742
"3655",9.942145768
"3656",12.27297805
"3657",12.18542571
"3658",9.72008041
"3659",10.35100859
"3660",10.7993889
"3661",11.50968709
"3662",9.032727062
"3663",12.30080135
"3664",11.45124421
"3665",9.958178197
"3666",13.54922909
"3667",9.923899082
"3668",9.409378769
"3669",5.602141853
"3670",9.140782369
"3671",8.492418033
"3672",10.81603527
"3673",8.789356038
"3674",10.71783169
"3675",12.08157157
"3676",10.73061467
"3677",12.90848747
"3678",10.86117904
"3679",10.87024503
"3680",4.016692194
"3681",13.42622176
"3682",10.42211315
"3683",5.32337884
"3684",10.0240698
"3685",6.65815016
"3686",11.94922344
"3687",8.141406966
"3688",9.282221868
"3689",12.11137628
"3690",14.37991777
"3691",10.12664415
"3692",11.09954036
"3693",8.840452112
"3694",11.3217057
"3695",9.825269604
"3696",11.14990856
"3697",7.145589799
"3698",8.188398816
"3699",9.73674119
"3700",7.77167872
"3701",10.31196775
"3702",11.7482301
"3703",10.48604448
"3704",10.67758179
"3705",10.89723125
"3706",8.931369915
"3707",9.464681557
"3708",7.10013438
"3709",9.67416557
"3710",12.17630259
"3711",9.400107433
"3712",9.1040169
"3713",11.91152455
"3714",6.962375619
"3715",9.151231025
"3716",8.794793535
"3717",12.16667022
"3718",11.60593365
"3719",7.135702405
"3720",6.481925523
"3721",10.28857883
"3722",11.79871884
"3723",11.44269273
"3724",7.418785275
"3725",5.867057094
"3726",6.959035551
"3727",11.12051327
"3728",8.107134948
"3729",6.612632254
"3730",10.20610436
"3731",5.665304017
"3732",10.48962169
"3733",9.339760962
"3734",8.768488905
"3735",8.381157182
"3736",8.665653669
"3737",9.776847557
"3738",7.519765377
"3739",13.73913398
"3740",6.309679346
"3741",8.550507484
"3742",9.614785953
"3743",10.25116648
"3744",6.317935937
"3745",10.84570395
"3746",10.26154302
"3747",10.08534088
"3748",10.20464093
"3749",8.10714588
"3750",8.657702538
"3751",11.61720145
"3752",5.92957821
"3753",11.11245058
"3754",8.595254992
"3755",8.687927324
"3756",9.765756171
"3757",6.8589514
"3758",9.972605824
"3759",9.680722308
"3760",10.89317055
"3761",9.996783324
"3762",9.484516827
"3763",7.155310111
"3764",7.644276632
"3765",10.34543647
"3766",7.093542025
"3767",11.12894554
"3768",12.17116422
"3769",8.210600401
"3770",11.70407295
"3771",8.6133712
"3772",8.310548489
"3773",12.31101192
"3774",6.710550355
"3775",10.96862611
"3776",4.713240308
"3777",10.56674175
"3778",7.73357778
"3779",12.92849356
"3780",9.085625496
"3781",9.624838216
"3782",8.846015961
"3783",9.350727238
"3784",13.26820222
"3785",10.36791959
"3786",3.925952674
"3787",7.195211672
"3788",10.19055617
"3789",10.13361808
"3790",13.51479961
"3791",6.803902254
"3792",8.221876367
"3793",5.035259885
"3794",11.75384082
"3795",7.319929095
"3796",8.146673554
"3797",8.521834799
"3798",16.23464588
"3799",7.737672505
"3800",12.17989827
"3801",9.381571276
"3802",6.326417832
"3803",6.1763699
"3804",10.42920334
"3805",6.878044102
"3806",10.49371458
"3807",9.749754711
"3808",8.933675879
"3809",12.40999335
"3810",10.33127269
"3811",8.963144233
"3812",8.484352866
"3813",7.481206196
"3814",10.33115955
"3815",10.93215634
"3816",6.928684351
"3817",8.566184686
"3818",5.288031649
"3819",11.64548591
"3820",6.647442297
"3821",13.00970093
"3822",8.386619471
"3823",9.697115493
"3824",8.288625106
"3825",11.95201323
"3826",10.42834862
"3827",9.243661739
"3828",8.063213487
"3829",10.80182379
"3830",9.726416011
"3831",8.949119645
"3832",9.043773448
"3833",8.050824456
"3834",8.28298227
"3835",7.673849276
"3836",13.57330056
"3837",10.43003304
"3838",11.47422222
"3839",6.285585245
"3840",10.61617107
"3841",7.763061044
"3842",8.257946333
"3843",7.88623953
"3844",9.637353607
"3845",7.26613101
"3846",11.51075434
"3847",10.67570049
"3848",9.798490542
"3849",8.502098932
"3850",8.006835038
"3851",7.512697257
"3852",8.242626246
"3853",13.75614207
"3854",5.835607344
"3855",12.80542189
"3856",8.623078365
